order_id,customer_id,product_category,region,order_date,revenue,cost,discount
O105187,C10273,Fashion,EU,2025-08-29,78.92,80.9,0.3161
O109189,C10464,Electronics,EU,2025-08-29,309.25,315.61,0.1984
O108541,C12196,Home & Kitchen,NA,2025-08-29,106.33,90.26,0.1562
O106920,C10566,Home & Kitchen,EU,2025-08-29,232.03,203.56,0.1245
O103431,C11694,Beauty,NA,2025-08-29,61.95,39.44,0.1981
O109344,C12183,Electronics,LATAM,2025-08-29,325.83,309.7,0.1401
O111710,C11370,Toys,NA,2025-08-29,142.25,95.02,0.1305
O104956,C10353,Fashion,APAC,2025-08-29,103.55,86.06,0.1115
O101720,C10195,Fashion,APAC,2025-08-29,45.63,26.75,0.2212
O111741,C11401,Toys,APAC,2025-08-29,69.21,40.37,0.1341
O103391,C11150,Electronics,APAC,2025-08-29,301.09,270.24,0.1641
O108327,C10871,Home & Kitchen,APAC,2025-08-30,204.07,190.09,0.205
O101531,C10020,Electronics,NA,2025-08-30,361.69,348.0,0.1912
O102858,C11593,Fashion,APAC,2025-08-30,52.54,35.43,0.1824
O107957,C11085,Beauty,APAC,2025-08-30,74.7,44.65,0.146
O104683,C10152,Sports,LATAM,2025-08-30,156.73,107.24,0.1251
O101790,C11285,Sports,APAC,2025-08-30,113.95,86.6,0.1482
O111119,C10328,Sports,NA,2025-08-30,184.15,151.59,0.1576
O111128,C12033,Electronics,APAC,2025-08-30,395.83,368.59,0.1916
O101812,C11481,Sports,LATAM,2025-08-30,124.4,92.02,0.138
O101700,C10583,Home & Kitchen,NA,2025-08-31,293.5,272.25,0.2306
O107567,C10497,Electronics,LATAM,2025-08-31,305.89,314.96,0.1754
O110432,C10533,Sports,APAC,2025-08-31,239.58,179.18,0.1321
O104501,C11174,Fashion,EU,2025-08-31,160.16,164.48,0.3352
O111714,C11454,Electronics,EU,2025-08-31,216.21,207.42,0.218
O104420,C11587,Electronics,EU,2025-08-31,266.6,340.37,0.3568
O104188,C10092,Fashion,EU,2025-08-31,153.21,158.23,0.2777
O102629,C10084,Beauty,APAC,2025-08-31,73.18,49.07,0.1984
O109264,C11371,Sports,APAC,2025-08-31,105.46,91.69,0.2027
O111837,C11911,Home & Kitchen,NA,2025-08-31,248.33,210.03,0.1669
O104604,C10464,Sports,APAC,2025-08-31,198.67,152.87,0.1565
O106845,C11449,Home & Kitchen,EU,2025-08-31,69.98,51.99,0.1684
O100501,C11434,Fashion,LATAM,2025-08-31,62.17,52.73,0.2145
O104708,C11689,Fashion,EU,2025-08-31,32.17,33.71,0.317
O107055,C10337,Home & Kitchen,LATAM,2025-08-31,213.53,209.63,0.1658
O105044,C11777,Electronics,EU,2025-08-31,311.87,328.5,0.2407
O106683,C11807,Home & Kitchen,NA,2025-08-31,369.63,289.85,0.0767
O111277,C10105,Fashion,NA,2025-08-31,86.34,60.99,0.1179
O111204,C10637,Sports,NA,2025-09-01,77.27,71.75,0.2096
O107678,C10960,Home & Kitchen,APAC,2025-09-01,252.2,194.18,0.1037
O109475,C10108,Beauty,NA,2025-09-01,65.26,38.88,0.013
O110422,C11912,Beauty,LATAM,2025-09-01,54.84,29.42,0.0421
O106109,C11352,Beauty,LATAM,2025-09-01,84.68,58.79,0.1133
O104334,C12016,Electronics,NA,2025-09-01,520.74,441.35,0.0738
O105853,C11504,Toys,LATAM,2025-09-01,85.8,55.99,0.1377
O103367,C10633,Fashion,LATAM,2025-09-01,147.96,132.32,0.2614
O108929,C10384,Sports,LATAM,2025-09-01,190.42,168.24,0.1564
O104801,C11312,Sports,NA,2025-09-01,243.48,186.96,0.1628
O100207,C12132,Toys,NA,2025-09-01,116.69,84.83,0.1182
O109703,C11609,Sports,EU,2025-09-01,127.82,110.43,0.2108
O110559,C11609,Home & Kitchen,EU,2025-09-01,226.1,230.8,0.2472
O102731,C11148,Sports,NA,2025-09-01,101.58,81.42,0.1402
O110831,C11030,Beauty,APAC,2025-09-01,52.44,46.11,0.1251
O100718,C10518,Beauty,EU,2025-09-01,89.78,52.01,0.1179
O102828,C11377,Electronics,EU,2025-09-01,413.38,485.38,0.3113
O111466,C11685,Electronics,NA,2025-09-01,326.47,315.67,0.1862
O107312,C11104,Fashion,LATAM,2025-09-01,131.54,122.92,0.3067
O108504,C10336,Fashion,EU,2025-09-02,52.87,58.1,0.2893
O111846,C11808,Home & Kitchen,APAC,2025-09-02,147.82,120.4,0.1287
O105229,C10596,Electronics,NA,2025-09-02,361.33,345.17,0.1524
O109558,C11696,Sports,APAC,2025-09-02,159.58,142.42,0.1892
O102198,C11256,Electronics,APAC,2025-09-02,453.49,427.24,0.1846
O106673,C11154,Toys,NA,2025-09-02,84.57,50.43,0.1185
O111447,C11955,Electronics,NA,2025-09-02,430.68,372.59,0.1395
O101896,C11263,Home & Kitchen,NA,2025-09-02,146.57,124.73,0.0976
O102183,C11418,Toys,APAC,2025-09-02,107.42,74.34,0.0736
O104749,C10803,Toys,EU,2025-09-02,60.72,49.85,0.1355
O102346,C10720,Toys,NA,2025-09-02,65.43,46.15,0.1298
O102010,C11092,Fashion,NA,2025-09-02,22.79,28.05,0.1627
O105983,C11808,Electronics,LATAM,2025-09-02,286.43,269.66,0.1831
O106099,C10547,Beauty,EU,2025-09-02,57.26,37.75,0.1532
O103255,C10415,Fashion,NA,2025-09-03,31.87,13.29,0.2262
O104965,C10232,Electronics,APAC,2025-09-03,316.59,265.12,0.1459
O100477,C10039,Toys,LATAM,2025-09-03,79.91,65.12,0.2028
O111814,C10300,Home & Kitchen,NA,2025-09-03,241.44,181.88,0.0437
O108315,C10156,Electronics,NA,2025-09-03,315.42,297.25,0.0743
O103903,C10026,Toys,EU,2025-09-03,73.16,50.3,0.1896
O105521,C11436,Electronics,EU,2025-09-03,372.2,510.86,0.3499
O104073,C12073,Sports,LATAM,2025-09-03,132.95,110.33,0.1608
O108040,C11968,Beauty,NA,2025-09-03,34.02,35.82,0.158
O110879,C10342,Home & Kitchen,NA,2025-09-03,30.69,22.63,0.119
O101989,C12032,Home & Kitchen,NA,2025-09-03,233.23,180.68,0.1342
O107802,C11616,Electronics,APAC,2025-09-03,247.72,222.56,0.114
O111703,C11899,Fashion,NA,2025-09-03,63.34,42.84,0.1723
O100270,C10648,Toys,NA,2025-09-03,35.71,32.96,0.1654
O100883,C10341,Beauty,NA,2025-09-03,112.01,73.7,0.0789
O108511,C10155,Home & Kitchen,APAC,2025-09-03,290.16,213.99,0.0867
O107482,C11018,Fashion,NA,2025-09-03,158.36,136.0,0.2369
O103528,C10412,Toys,NA,2025-09-03,113.48,74.39,0.1139
O100531,C10364,Electronics,EU,2025-09-04,270.86,332.79,0.3317
O109114,C11140,Sports,EU,2025-09-04,137.47,105.32,0.1165
O100049,C11712,Electronics,NA,2025-09-04,499.34,499.98,0.1595
O103947,C10811,Fashion,NA,2025-09-04,28.54,20.94,0.2201
O105437,C10026,Home & Kitchen,EU,2025-09-04,192.57,152.36,0.1098
O102304,C12014,Electronics,APAC,2025-09-04,186.6,186.19,0.1552
O102161,C10537,Beauty,LATAM,2025-09-04,48.2,33.91,0.1392
O110340,C11410,Home & Kitchen,APAC,2025-09-04,98.49,80.68,0.1482
O109493,C10974,Fashion,APAC,2025-09-04,126.84,110.48,0.263
O101804,C10281,Toys,NA,2025-09-04,91.19,58.65,0.0615
O110771,C11714,Toys,APAC,2025-09-04,114.04,80.03,0.1505
O103516,C10373,Sports,APAC,2025-09-04,211.94,160.61,0.1215
O100569,C11256,Electronics,EU,2025-09-04,242.05,285.21,0.3063
O108093,C10531,Beauty,APAC,2025-09-04,79.01,54.92,0.105
O101429,C11732,Sports,NA,2025-09-04,257.62,195.47,0.1205
O111030,C10449,Home & Kitchen,EU,2025-09-04,209.84,175.7,0.1968
O104354,C11063,Electronics,EU,2025-09-05,288.73,328.5,0.2926
O103697,C10906,Fashion,NA,2025-09-05,49.24,39.99,0.2312
O101433,C11236,Fashion,EU,2025-09-05,94.1,99.64,0.3225
O105727,C10229,Home & Kitchen,EU,2025-09-05,225.88,194.38,0.1805
O107641,C11690,Home & Kitchen,EU,2025-09-05,212.17,163.14,0.0551
O104760,C12127,Toys,LATAM,2025-09-05,72.49,63.07,0.1375
O101438,C10701,Electronics,EU,2025-09-05,327.56,379.18,0.2955
O104011,C11947,Toys,NA,2025-09-05,107.58,77.68,0.144
O101103,C10331,Electronics,NA,2025-09-05,358.61,324.79,0.1401
O102360,C11427,Fashion,NA,2025-09-05,143.54,121.9,0.2193
O107939,C10315,Sports,NA,2025-09-05,130.0,96.04,0.1161
O102740,C10408,Fashion,APAC,2025-09-05,144.43,123.65,0.2004
O108477,C11181,Home & Kitchen,NA,2025-09-05,148.0,97.12,0.0785
O100381,C12060,Sports,NA,2025-09-05,113.06,111.31,0.2354
O104209,C11334,Electronics,EU,2025-09-05,401.52,410.4,0.1818
O104079,C11680,Fashion,APAC,2025-09-05,63.12,49.36,0.1841
O110690,C10828,Fashion,LATAM,2025-09-06,119.13,93.95,0.1316
O108435,C10156,Electronics,NA,2025-09-06,363.52,341.86,0.1874
O110308,C10223,Beauty,EU,2025-09-06,90.87,63.12,0.1266
O103298,C11185,Fashion,NA,2025-09-06,62.87,53.21,0.163
O111059,C11783,Sports,APAC,2025-09-06,83.67,59.13,0.1737
O103711,C12197,Sports,NA,2025-09-06,123.17,85.58,0.0728
O109488,C11212,Home & Kitchen,EU,2025-09-06,44.46,34.11,0.2045
O105311,C12039,Toys,NA,2025-09-06,83.09,39.06,0.0
O100610,C11834,Sports,NA,2025-09-06,169.75,107.31,0.0436
O111349,C11134,Fashion,EU,2025-09-06,37.36,42.27,0.1944
O111407,C11668,Electronics,LATAM,2025-09-07,360.8,339.32,0.1868
O106594,C12104,Electronics,EU,2025-09-07,388.51,429.93,0.2447
O106601,C12073,Fashion,LATAM,2025-09-07,92.44,95.39,0.267
O100748,C10688,Fashion,APAC,2025-09-07,67.69,49.22,0.2956
O110290,C10709,Electronics,LATAM,2025-09-07,297.45,302.75,0.1838
O111597,C11451,Beauty,NA,2025-09-07,46.32,24.55,0.0722
O100410,C10383,Fashion,LATAM,2025-09-07,81.81,69.51,0.2044
O109257,C10429,Toys,APAC,2025-09-07,86.41,49.23,0.0265
O109073,C11465,Beauty,NA,2025-09-07,76.46,57.09,0.1609
O108527,C11797,Home & Kitchen,APAC,2025-09-07,213.03,173.52,0.0952
O109101,C10155,Fashion,EU,2025-09-07,87.43,97.0,0.3158
O110726,C11750,Electronics,EU,2025-09-07,331.32,399.36,0.3026
O104410,C10265,Beauty,NA,2025-09-07,81.24,55.36,0.1863
O104837,C10148,Electronics,APAC,2025-09-07,475.46,454.87,0.1676
O103730,C11587,Home & Kitchen,EU,2025-09-07,136.81,111.5,0.1456
O106400,C11181,Beauty,NA,2025-09-07,43.94,8.84,0.096
O100308,C10694,Sports,NA,2025-09-07,94.2,72.27,0.159
O101508,C11899,Home & Kitchen,NA,2025-09-07,242.42,216.38,0.1549
O104921,C11920,Fashion,APAC,2025-09-07,43.58,36.6,0.2371
O106021,C10644,Electronics,APAC,2025-09-08,275.34,241.11,0.1653
O102254,C10649,Beauty,LATAM,2025-09-08,80.1,56.54,0.0674
O101337,C10651,Beauty,EU,2025-09-08,62.4,41.27,0.0818
O100205,C10584,Fashion,EU,2025-09-08,73.89,69.16,0.26
O109468,C11946,Electronics,APAC,2025-09-08,203.01,234.36,0.2917
O101944,C10836,Beauty,LATAM,2025-09-08,112.31,93.3,0.214
O100668,C12021,Home & Kitchen,LATAM,2025-09-08,309.16,324.37,0.1919
O108250,C11345,Electronics,APAC,2025-09-08,359.56,351.2,0.1909
O103235,C11256,Sports,NA,2025-09-08,76.55,58.78,0.0873
O106769,C10445,Home & Kitchen,NA,2025-09-08,97.01,79.65,0.1204
O108948,C12061,Sports,LATAM,2025-09-08,121.3,100.83,0.1318
O102971,C10111,Toys,NA,2025-09-08,61.72,45.32,0.1829
O111887,C11795,Fashion,APAC,2025-09-08,90.93,80.6,0.2281
O108646,C11496,Fashion,EU,2025-09-08,57.13,62.68,0.2845
O108546,C11543,Sports,NA,2025-09-08,113.57,83.01,0.13
O104382,C10777,Toys,EU,2025-09-08,115.17,89.14,0.1471
O111347,C11208,Home & Kitchen,NA,2025-09-08,135.43,107.35,0.0647
O100604,C11817,Sports,EU,2025-09-08,126.83,116.66,0.2367
O107027,C12136,Home & Kitchen,NA,2025-09-08,102.41,96.28,0.1927
O110132,C12159,Fashion,EU,2025-09-08,94.71,97.23,0.2924
O101604,C10273,Electronics,LATAM,2025-09-09,296.23,281.71,0.1481
O102545,C10874,Electronics,EU,2025-09-09,289.81,369.17,0.36
O101089,C10311,Electronics,EU,2025-09-09,369.6,426.9,0.3031
O102476,C11147,Sports,APAC,2025-09-09,161.29,128.66,0.1489
O101200,C11933,Fashion,LATAM,2025-09-09,121.26,106.47,0.259
O103970,C11050,Electronics,EU,2025-09-09,303.49,399.42,0.3523
O100419,C11113,Fashion,EU,2025-09-09,143.05,127.49,0.1898
O110336,C10548,Toys,APAC,2025-09-09,87.86,67.44,0.1841
O110968,C10067,Electronics,EU,2025-09-09,191.32,204.43,0.2567
O108568,C10089,Fashion,EU,2025-09-09,55.56,53.62,0.3919
O101577,C11758,Beauty,EU,2025-09-09,79.21,46.54,0.0247
O106670,C10412,Beauty,NA,2025-09-09,115.14,69.87,0.0255
O100623,C10917,Electronics,EU,2025-09-09,356.05,420.85,0.2881
O107422,C10404,Electronics,NA,2025-09-09,258.03,219.62,0.1018
O103843,C10660,Toys,APAC,2025-09-09,51.89,44.63,0.1559
O103740,C10494,Sports,EU,2025-09-09,22.45,20.51,0.102
O105936,C10349,Home & Kitchen,NA,2025-09-09,87.04,73.74,0.1268
O105081,C11115,Beauty,NA,2025-09-09,106.51,67.48,0.1724
O110937,C11140,Home & Kitchen,NA,2025-09-09,163.9,131.88,0.0672
O111369,C10925,Beauty,EU,2025-09-09,50.73,26.14,0.1245
O100653,C11769,Electronics,APAC,2025-09-09,492.86,460.87,0.1159
O106221,C10663,Sports,NA,2025-09-09,95.08,76.0,0.1819
O109380,C10011,Sports,EU,2025-09-10,104.35,84.43,0.2296
O102493,C11343,Beauty,EU,2025-09-10,66.02,47.43,0.1467
O108990,C10035,Beauty,NA,2025-09-10,81.91,50.93,0.0492
O111564,C10403,Sports,NA,2025-09-10,149.02,121.09,0.0751
O108875,C10519,Home & Kitchen,EU,2025-09-10,73.04,70.12,0.2256
O110845,C11727,Electronics,NA,2025-09-10,387.49,375.08,0.227
O107637,C11508,Fashion,APAC,2025-09-10,69.31,61.28,0.238
O100987,C10695,Sports,NA,2025-09-10,173.45,139.77,0.1463
O110057,C11302,Electronics,EU,2025-09-10,305.67,373.86,0.3588
O103160,C10260,Beauty,NA,2025-09-10,53.64,32.93,0.0639
O103570,C11758,Electronics,EU,2025-09-10,386.72,460.6,0.3241
O109968,C10538,Electronics,APAC,2025-09-10,385.26,350.32,0.1156
O104398,C10153,Home & Kitchen,APAC,2025-09-10,297.23,239.89,0.1699
O107427,C11659,Electronics,APAC,2025-09-10,370.4,360.78,0.2061
O111065,C11141,Sports,NA,2025-09-10,152.07,111.44,0.1902
O103929,C11627,Fashion,APAC,2025-09-11,218.29,158.51,0.2285
O111179,C11350,Fashion,EU,2025-09-11,94.23,86.02,0.2599
O103503,C10443,Electronics,EU,2025-09-11,191.59,200.35,0.2347
O100615,C11407,Home & Kitchen,EU,2025-09-11,87.96,78.38,0.0471
O107571,C12041,Electronics,NA,2025-09-11,496.4,449.86,0.1306
O109348,C10079,Electronics,NA,2025-09-11,366.93,314.47,0.1289
O111099,C11000,Fashion,EU,2025-09-11,89.64,84.3,0.352
O103012,C10100,Beauty,APAC,2025-09-11,89.38,52.75,0.0839
O100330,C11202,Toys,NA,2025-09-11,130.95,74.83,0.1313
O110585,C11897,Electronics,APAC,2025-09-11,316.14,264.81,0.1264
O107377,C11353,Fashion,EU,2025-09-11,96.9,72.72,0.2492
O109821,C10265,Beauty,NA,2025-09-11,63.2,47.73,0.1136
O100105,C11731,Fashion,NA,2025-09-11,19.91,15.23,0.2037
O105162,C10631,Fashion,NA,2025-09-11,158.25,135.03,0.1948
O100983,C11425,Sports,NA,2025-09-11,247.41,200.4,0.1284
O106012,C11445,Beauty,LATAM,2025-09-11,56.51,38.72,0.097
O104546,C11299,Home & Kitchen,EU,2025-09-11,22.04,20.44,0.1184
O108614,C10395,Electronics,NA,2025-09-11,281.73,317.59,0.2965
O110857,C12041,Beauty,EU,2025-09-11,45.37,23.54,0.177
O105661,C10488,Fashion,APAC,2025-09-11,154.76,127.62,0.2296
O108894,C11087,Electronics,EU,2025-09-11,432.17,467.08,0.2187
O110016,C11849,Fashion,EU,2025-09-11,120.69,120.59,0.2767
O104377,C10579,Beauty,APAC,2025-09-12,78.8,57.86,0.0177
O109754,C11264,Fashion,APAC,2025-09-12,75.24,55.88,0.305
O105812,C10658,Sports,APAC,2025-09-12,227.83,189.42,0.1568
O107286,C11448,Home & Kitchen,APAC,2025-09-12,135.73,122.35,0.16
O100652,C10445,Beauty,NA,2025-09-12,50.72,18.5,0.0164
O101174,C10018,Fashion,APAC,2025-09-12,123.16,92.7,0.1936
O106515,C10679,Electronics,APAC,2025-09-12,216.89,186.82,0.1815
O107662,C10930,Electronics,EU,2025-09-12,355.35,427.32,0.2996
O109540,C10097,Beauty,EU,2025-09-12,75.72,43.86,0.1725
O110569,C10439,Electronics,NA,2025-09-12,517.21,423.98,0.0971
O107654,C10284,Fashion,NA,2025-09-12,189.28,142.22,0.1931
O100176,C11577,Electronics,APAC,2025-09-12,229.39,191.88,0.0205
O110382,C10457,Electronics,EU,2025-09-12,255.88,298.4,0.318
O101325,C10412,Electronics,NA,2025-09-12,113.65,102.62,0.1555
O102913,C10497,Electronics,NA,2025-09-12,517.45,453.87,0.1138
O101233,C11649,Fashion,NA,2025-09-13,102.98,79.04,0.1498
O102255,C11509,Sports,APAC,2025-09-13,91.16,74.36,0.1368
O103363,C11805,Beauty,LATAM,2025-09-13,25.54,20.17,0.1278
O110562,C10719,Fashion,EU,2025-09-13,125.45,100.69,0.1808
O101890,C10407,Beauty,NA,2025-09-13,109.4,57.47,0.0955
O102287,C11806,Electronics,NA,2025-09-13,321.69,325.58,0.1655
O101932,C11835,Electronics,NA,2025-09-13,211.78,176.33,0.156
O104427,C11061,Home & Kitchen,LATAM,2025-09-13,20.92,22.63,0.1634
O111408,C11463,Beauty,LATAM,2025-09-13,94.4,60.5,0.117
O107025,C12173,Fashion,NA,2025-09-13,130.93,99.33,0.1656
O111801,C11833,Electronics,EU,2025-09-13,337.38,441.68,0.3888
O102204,C10999,Fashion,NA,2025-09-13,99.61,77.53,0.2185
O108526,C11123,Home & Kitchen,APAC,2025-09-13,151.46,117.51,0.1331
O106229,C10992,Home & Kitchen,NA,2025-09-13,189.47,176.45,0.1499
O106747,C10358,Fashion,EU,2025-09-14,118.06,102.67,0.2399
O106523,C11531,Fashion,APAC,2025-09-14,165.53,125.73,0.1606
O106154,C10015,Electronics,NA,2025-09-14,314.54,330.61,0.2057
O105718,C10014,Home & Kitchen,NA,2025-09-14,22.36,17.7,0.1057
O100886,C10116,Home & Kitchen,LATAM,2025-09-14,239.03,250.32,0.159
O103458,C11850,Electronics,APAC,2025-09-14,430.6,394.64,0.165
O110001,C10479,Beauty,EU,2025-09-14,58.05,37.04,0.1505
O110224,C11650,Fashion,EU,2025-09-14,109.43,108.51,0.2766
O102453,C11033,Sports,APAC,2025-09-14,133.48,114.6,0.1605
O102502,C11656,Beauty,EU,2025-09-14,93.77,64.98,0.1347
O108706,C11289,Sports,LATAM,2025-09-14,183.18,137.21,0.0723
O105321,C11849,Electronics,EU,2025-09-15,388.14,424.41,0.2715
O105245,C10502,Home & Kitchen,NA,2025-09-15,241.42,178.21,0.045
O103838,C12111,Toys,APAC,2025-09-15,127.3,76.36,0.0867
O101616,C11747,Fashion,APAC,2025-09-15,159.31,114.81,0.1892
O104646,C11640,Electronics,EU,2025-09-15,486.93,537.11,0.2583
O104130,C10018,Fashion,NA,2025-09-15,135.82,98.47,0.2043
O101111,C10512,Fashion,LATAM,2025-09-15,83.36,66.46,0.2374
O100875,C11109,Fashion,APAC,2025-09-15,19.36,9.61,0.2258
O110472,C11600,Sports,LATAM,2025-09-15,188.98,169.18,0.1878
O103579,C10171,Home & Kitchen,APAC,2025-09-15,112.44,99.03,0.1651
O111678,C10166,Home & Kitchen,LATAM,2025-09-15,87.38,91.1,0.1992
O107156,C11602,Home & Kitchen,NA,2025-09-15,100.59,83.48,0.1057
O102881,C10519,Electronics,NA,2025-09-15,353.69,329.18,0.1417
O100452,C11098,Electronics,NA,2025-09-15,351.64,291.4,0.1041
O100015,C11729,Toys,NA,2025-09-15,62.9,51.79,0.1705
O101463,C10112,Home & Kitchen,LATAM,2025-09-15,233.52,250.02,0.2015
O103114,C10802,Home & Kitchen,EU,2025-09-15,92.29,79.42,0.1972
O100929,C11271,Beauty,APAC,2025-09-16,39.98,19.34,0.0835
O108347,C10649,Fashion,NA,2025-09-16,97.88,94.07,0.2405
O100159,C11724,Home & Kitchen,EU,2025-09-16,135.15,134.12,0.229
O102311,C10148,Sports,EU,2025-09-16,239.06,196.84,0.1481
O105952,C10427,Toys,NA,2025-09-16,91.9,72.5,0.1799
O104548,C11154,Electronics,APAC,2025-09-16,273.85,216.72,0.139
O110044,C11177,Electronics,APAC,2025-09-16,446.18,433.14,0.2134
O102786,C10621,Electronics,NA,2025-09-16,275.4,271.81,0.234
O106541,C12111,Electronics,LATAM,2025-09-16,337.23,351.59,0.2427
O104996,C11642,Home & Kitchen,LATAM,2025-09-16,125.91,127.17,0.1547
O107029,C12021,Home & Kitchen,EU,2025-09-16,334.56,264.46,0.1559
O109238,C11415,Sports,LATAM,2025-09-16,108.37,90.54,0.1429
O109174,C10935,Fashion,NA,2025-09-16,87.41,74.34,0.2738
O111879,C11839,Home & Kitchen,LATAM,2025-09-16,164.51,169.12,0.2252
O105576,C11272,Electronics,NA,2025-09-16,358.16,315.09,0.117
O110460,C12144,Fashion,NA,2025-09-16,117.17,83.9,0.2162
O104862,C11962,Toys,EU,2025-09-16,88.35,59.47,0.1493
O107058,C12128,Home & Kitchen,EU,2025-09-17,163.26,154.4,0.2312
O104829,C11071,Fashion,LATAM,2025-09-17,78.22,71.14,0.2918
O108756,C11596,Electronics,APAC,2025-09-17,343.02,366.51,0.2603
O107294,C10520,Fashion,EU,2025-09-17,88.5,94.83,0.3043
O108764,C10658,Toys,APAC,2025-09-17,143.01,92.35,0.1003
O102111,C11484,Fashion,LATAM,2025-09-17,45.78,38.5,0.2084
O103445,C11566,Sports,EU,2025-09-17,86.92,75.46,0.1722
O110933,C11751,Beauty,LATAM,2025-09-17,95.41,60.62,0.1414
O107315,C10917,Toys,APAC,2025-09-17,95.76,60.44,0.1715
O111661,C11476,Beauty,EU,2025-09-17,73.99,52.71,0.1654
O110872,C11114,Electronics,NA,2025-09-17,281.48,250.47,0.0864
O100019,C10990,Electronics,EU,2025-09-17,255.29,345.34,0.3812
O109742,C11165,Electronics,LATAM,2025-09-17,285.54,240.56,0.1232
O105932,C10744,Electronics,NA,2025-09-17,298.99,257.24,0.0838
O111207,C12002,Toys,NA,2025-09-17,108.13,77.2,0.154
O105488,C11893,Fashion,EU,2025-09-17,56.17,56.37,0.244
O105481,C10204,Sports,APAC,2025-09-17,119.43,88.65,0.0897
O111963,C11186,Sports,NA,2025-09-17,138.31,136.28,0.2083
O110510,C11291,Toys,LATAM,2025-09-17,122.34,95.52,0.1553
O103565,C10573,Toys,EU,2025-09-17,50.14,42.58,0.146
O106111,C11090,Home & Kitchen,LATAM,2025-09-17,357.86,332.72,0.0935
O100584,C10889,Sports,APAC,2025-09-17,242.21,205.03,0.1703
O103973,C10567,Fashion,EU,2025-09-17,91.12,89.67,0.2807
O103497,C11047,Electronics,EU,2025-09-17,201.26,247.78,0.3581
O107358,C11930,Beauty,NA,2025-09-17,58.62,29.41,0.2006
O101421,C12188,Fashion,NA,2025-09-17,76.69,60.83,0.2353
O111600,C11959,Electronics,EU,2025-09-18,533.54,583.78,0.2771
O103490,C10237,Toys,NA,2025-09-18,41.4,30.28,0.0776
O108577,C12187,Electronics,NA,2025-09-18,396.49,341.01,0.111
O103734,C10709,Electronics,NA,2025-09-18,471.91,381.89,0.0387
O111439,C10220,Beauty,APAC,2025-09-18,77.9,58.2,0.1669
O100620,C10953,Beauty,APAC,2025-09-18,113.12,70.99,0.119
O105013,C12068,Electronics,NA,2025-09-19,354.63,314.07,0.1114
O106239,C10600,Fashion,LATAM,2025-09-19,54.47,50.83,0.2468
O100932,C10566,Sports,NA,2025-09-19,134.9,106.8,0.0864
O107501,C10186,Fashion,EU,2025-09-19,63.17,72.03,0.41
O107410,C10177,Sports,APAC,2025-09-19,47.33,36.7,0.1305
O110995,C10673,Sports,LATAM,2025-09-19,110.58,87.47,0.1757
O106815,C10553,Home & Kitchen,NA,2025-09-19,139.92,135.58,0.181
O107803,C11782,Beauty,APAC,2025-09-19,127.32,79.75,0.1789
O111479,C10837,Toys,EU,2025-09-19,74.3,59.75,0.1799
O110179,C10639,Beauty,EU,2025-09-19,60.94,39.1,0.0545
O104185,C11258,Home & Kitchen,NA,2025-09-19,118.2,98.88,0.1567
O110625,C10763,Fashion,NA,2025-09-19,93.39,60.79,0.143
O102538,C11167,Electronics,APAC,2025-09-19,333.9,331.2,0.2111
O111081,C12115,Electronics,NA,2025-09-19,224.28,192.21,0.1381
O105085,C10747,Fashion,NA,2025-09-19,166.12,129.19,0.2016
O111649,C10805,Toys,EU,2025-09-20,22.79,24.72,0.1607
O101653,C11310,Sports,LATAM,2025-09-20,244.19,209.13,0.186
O104534,C10065,Home & Kitchen,APAC,2025-09-20,138.8,110.74,0.1229
O111023,C11181,Home & Kitchen,LATAM,2025-09-20,345.69,358.18,0.1889
O105219,C10772,Electronics,EU,2025-09-20,372.51,366.16,0.1619
O106996,C10748,Home & Kitchen,APAC,2025-09-20,275.22,229.89,0.1258
O103583,C10676,Beauty,LATAM,2025-09-20,85.59,68.67,0.1501
O108211,C10210,Fashion,EU,2025-09-20,86.14,89.24,0.3055
O106737,C10297,Electronics,LATAM,2025-09-20,295.96,311.78,0.2171
O109746,C10534,Home & Kitchen,EU,2025-09-20,247.9,211.32,0.1155
O108688,C11181,Beauty,NA,2025-09-20,79.1,58.84,0.1515
O108201,C10649,Electronics,EU,2025-09-20,280.36,317.67,0.3235
O103616,C10113,Beauty,APAC,2025-09-20,95.98,55.85,0.068
O108913,C10327,Beauty,LATAM,2025-09-21,52.63,33.8,0.0713
O110130,C10624,Sports,NA,2025-09-21,70.77,54.95,0.1581
O109403,C10977,Toys,LATAM,2025-09-21,128.11,107.75,0.1826
O110536,C10281,Electronics,LATAM,2025-09-21,297.04,294.97,0.205
O105865,C11238,Electronics,EU,2025-09-21,332.96,378.14,0.2137
O110547,C11891,Fashion,NA,2025-09-21,99.78,94.09,0.2779
O107739,C11027,Electronics,LATAM,2025-09-21,236.35,261.08,0.2213
O103792,C10561,Toys,EU,2025-09-21,114.07,86.94,0.0733
O110251,C10092,Sports,EU,2025-09-21,146.07,126.85,0.2434
O105571,C11522,Fashion,LATAM,2025-09-21,120.38,90.57,0.2124
O106006,C10617,Fashion,NA,2025-09-22,133.2,124.37,0.2734
O111344,C11505,Electronics,NA,2025-09-22,405.34,403.13,0.2298
O101995,C10005,Sports,LATAM,2025-09-22,126.5,106.99,0.2172
O101175,C10745,Electronics,NA,2025-09-22,358.13,331.01,0.174
O111716,C10981,Electronics,NA,2025-09-22,269.65,272.94,0.2128
O104586,C10472,Electronics,EU,2025-09-22,382.65,445.91,0.216
