Order ID;Customer ID;Category;Region;Order Date;Revenue;Cost;Discount;Profit;discount_pct
O106311;C10729;Sports;Unknown;27/09/2025;196.09;135.82;0.1818;60.27000000000001;18.18
O103030;C11611;Sports;Unknown;27/09/2025;114.72;80.73;0.1566;33.989999999999995;15.659999999999998
O106004;C11028;Home & Kitchen;EU;27/09/2025;230.25;217.93;0.2118;12.319999999999993;21.18
O100131;C11217;Sports;APAC;27/09/2025;139.66;115.56;0.1829;24.099999999999994;18.29
O100051;C10428;Beauty;Unknown;27/09/2025;54.04;47.08;0.1384;6.960000000000001;13.84
O110492;C10096;Beauty;Unknown;27/09/2025;85.4;56.93;0.1186;28.470000000000006;11.86
O101952;C10157;Home & Kitchen;Unknown;27/09/2025;269.84;221.87;0.1545;47.96999999999997;15.45
O109655;C10910;Home & Kitchen;Unknown;27/09/2025;35.96;31.9;0.0949;4.060000000000002;9.49
O109764;C11672;Electronics;Unknown;27/09/2025;401.29;401.46;0.1574;-0.16999999999995907;15.740000000000002
O100874;C11534;Sports;Unknown;28/09/2025;77.92;54.57;0.1072;23.35;10.72
O110698;C11679;Fashion;LATAM;28/09/2025;146.61;121.03;0.2323;25.580000000000013;23.23
O104307;C11758;Fashion;Unknown;28/09/2025;65.42;66.44;0.3049;-1.019999999999996;30.490000000000002
O110083;C10331;Sports;EU;28/09/2025;182.39;167.65;0.1982;14.73999999999998;19.82
O100762;C12087;Electronics;Unknown;28/09/2025;377.31;344.41;0.1022;32.89999999999998;10.22
O106235;C11481;Beauty;EU;28/09/2025;43.17;31.35;0.2471;11.82;24.709999999999997
O104790;C10433;Home & Kitchen;Unknown;28/09/2025;289.77;261.58;0.2064;28.189999999999998;20.64
O103716;C10769;Beauty;EU;28/09/2025;93.43;53.36;0.1449;40.07000000000001;14.49
O106561;C11462;Fashion;Unknown;28/09/2025;103.73;69.5;0.2351;34.230000000000004;23.51
O106028;C11162;Home & Kitchen;APAC;28/09/2025;186.57;147.75;0.1501;38.81999999999999;15.010000000000002
O106527;C11049;Beauty;EU;28/09/2025;55.53;30.2;0.1004;25.330000000000002;10.040000000000001
O110123;C10354;Electronics;EU;28/09/2025;351.71;375.67;0.2539;-23.960000000000036;25.39
O105231;C11087;Electronics;Unknown;28/09/2025;508.79;496.34;0.1769;12.450000000000045;17.69
O105790;C11612;Sports;Unknown;28/09/2025;69.89;68.08;0.1811;1.8100000000000023;18.11
O105178;C10191;Electronics;EU;28/09/2025;368.47;430.37;0.3211;-61.89999999999998;32.11
O108627;C11803;Electronics;Unknown;29/09/2025;311.41;272.63;0.1301;38.78000000000003;13.01
O105879;C10024;Electronics;APAC;29/09/2025;320.0;276.02;0.1451;43.98000000000002;14.510000000000002
O103551;C11148;Beauty;EU;29/09/2025;53.89;32.56;0.1388;21.33;13.88
O103821;C10024;Toys;LATAM;29/09/2025;73.63;51.74;0.0449;21.889999999999993;4.49
O102741;C10212;Fashion;EU;29/09/2025;95.9;92.83;0.2641;3.0700000000000074;26.41
O107067;C10361;Electronics;APAC;29/09/2025;250.98;247.03;0.1865;3.9499999999999886;18.65
O105851;C11297;Electronics;EU;29/09/2025;258.98;346.59;0.373;-87.60999999999996;37.3
O109356;C11546;Fashion;LATAM;29/09/2025;94.2;95.52;0.2828;-1.3199999999999932;28.28
O104180;C11436;Electronics;EU;29/09/2025;210.51;263.9;0.3517;-53.389999999999986;35.17
O106780;C11934;Toys;EU;29/09/2025;84.02;61.45;0.138;22.569999999999993;13.8
O105991;C11040;Toys;LATAM;29/09/2025;121.62;80.52;0.0837;41.10000000000001;8.37
O105107;C12090;Toys;LATAM;29/09/2025;141.56;106.41;0.115;35.150000000000006;11.5
O110907;C10384;Electronics;EU;29/09/2025;502.75;596.53;0.324;-93.77999999999997;32.4
O111914;C10186;Home & Kitchen;Unknown;29/09/2025;121.75;101.51;0.1276;20.239999999999995;12.76
O109847;C11935;Fashion;Unknown;29/09/2025;117.7;93.97;0.1735;23.730000000000004;17.349999999999998
O108344;C10662;Electronics;LATAM;29/09/2025;482.07;425.39;0.1035;56.68000000000001;10.35
O109144;C11817;Electronics;Unknown;29/09/2025;487.55;454.65;0.1669;32.900000000000034;16.689999999999998
O110902;C10086;Toys;APAC;29/09/2025;74.18;55.54;0.156;18.640000000000008;15.6
O100681;C10302;Toys;Unknown;29/09/2025;90.66;51.59;0.1143;39.06999999999999;11.43
O103226;C11273;Beauty;Unknown;30/09/2025;78.82;59.77;0.1824;19.04999999999999;18.240000000000002
O109186;C10075;Sports;LATAM;30/09/2025;71.48;57.56;0.1636;13.920000000000002;16.36
O101876;C10512;Toys;EU;30/09/2025;66.04;54.72;0.0841;11.320000000000007;8.41
O105112;C12183;Toys;Unknown;30/09/2025;53.33;32.45;0.0753;20.879999999999995;7.53
O109362;C12066;Electronics;EU;30/09/2025;226.5;318.88;0.3819;-92.38;38.190000000000005
O105736;C10659;Beauty;Unknown;30/09/2025;74.7;42.11;0.1403;32.59;14.030000000000001
O105445;C10781;Beauty;EU;30/09/2025;87.91;88.37;0.1383;-0.46000000000000796;13.83
O106646;C10311;Electronics;Unknown;30/09/2025;262.32;235.44;0.1579;26.879999999999995;15.790000000000001
O110293;C11970;Sports;APAC;01/10/2025;215.04;175.72;0.1875;39.31999999999999;18.75
O103675;C10950;Toys;APAC;01/10/2025;153.72;109.45;0.1368;44.269999999999996;13.68
O106066;C10841;Home & Kitchen;APAC;01/10/2025;180.48;181.81;0.1464;-1.3300000000000125;14.64
O110593;C12181;Fashion;Unknown;01/10/2025;180.89;153.48;0.2996;27.409999999999997;29.959999999999997
O109265;C10717;Electronics;EU;01/10/2025;272.64;380.53;0.352;-107.88999999999999;35.199999999999996
O110573;C11726;Electronics;Unknown;01/10/2025;371.45;342.73;0.166;28.71999999999997;16.6
O100071;C10416;Fashion;EU;01/10/2025;30.07;29.57;0.3184;0.5;31.840000000000003
O105644;C11341;Beauty;APAC;01/10/2025;62.8;49.1;0.1469;13.699999999999996;14.69
O100755;C10963;Electronics;EU;01/10/2025;266.09;350.13;0.3201;-84.04000000000002;32.01
O103590;C10245;Electronics;APAC;01/10/2025;180.32;189.16;0.2179;-8.840000000000003;21.790000000000003
O101115;C11078;Beauty;Unknown;01/10/2025;119.04;71.52;0.0733;47.52000000000001;7.33
O103107;C10812;Home & Kitchen;APAC;01/10/2025;206.33;173.61;0.1778;32.72;17.78
O100770;C11434;Beauty;Unknown;02/10/2025;31.79;22.14;0.0883;9.649999999999999;8.83
O100799;C10973;Beauty;LATAM;02/10/2025;30.2;17.41;0.1367;12.79;13.669999999999998
O101760;C10846;Fashion;APAC;02/10/2025;78.68;53.56;0.1448;25.120000000000005;14.48
O100690;C12192;Beauty;Unknown;02/10/2025;120.82;70.58;0.0576;50.239999999999995;5.76
O102832;C10660;Beauty;APAC;02/10/2025;103.19;68.35;0.145;34.84;14.499999999999998
O102250;C11114;Beauty;APAC;02/10/2025;36.65;33.38;0.1985;3.269999999999996;19.85
O100836;C11778;Sports;Unknown;02/10/2025;151.62;116.11;0.1396;35.510000000000005;13.96
O102682;C10857;Electronics;APAC;02/10/2025;282.8;275.64;0.2044;7.160000000000025;20.44
O101005;C12026;Beauty;APAC;02/10/2025;80.22;48.39;0.0839;31.83;8.39
O106907;C10077;Electronics;LATAM;02/10/2025;366.26;399.17;0.2452;-32.910000000000025;24.52
O107928;C12050;Fashion;APAC;02/10/2025;142.13;120.46;0.2742;21.67;27.42
O107853;C11180;Sports;Unknown;02/10/2025;23.26;16.94;0.1012;6.32;10.12
O102490;C10752;Toys;EU;03/10/2025;67.03;65.07;0.1734;1.960000000000008;17.34
O100047;C11964;Fashion;EU;03/10/2025;143.69;113.91;0.1418;29.78;14.180000000000001
O105503;C11592;Home & Kitchen;Unknown;03/10/2025;307.82;230.73;0.0196;77.09;1.96
O102402;C11641;Sports;LATAM;03/10/2025;240.27;188.83;0.1171;51.44;11.709999999999999
O111524;C10756;Sports;Unknown;03/10/2025;258.32;238.47;0.2031;19.849999999999994;20.31
O109325;C11000;Home & Kitchen;LATAM;03/10/2025;105.46;117.86;0.248;-12.400000000000006;24.8
O108952;C10812;Electronics;APAC;03/10/2025;534.45;470.59;0.1412;63.86000000000007;14.12
O107209;C12058;Electronics;EU;03/10/2025;17.91;28.45;0.2837;-10.54;28.37
O108041;C10487;Sports;EU;03/10/2025;238.19;187.21;0.1796;50.97999999999999;17.96
O109984;C10588;Fashion;Unknown;03/10/2025;35.25;19.59;0.0892;15.66;8.92
O109743;C10537;Beauty;APAC;03/10/2025;45.29;26.26;0.1482;19.029999999999998;14.82
O110606;C11162;Home & Kitchen;EU;03/10/2025;231.44;159.96;0.0695;71.47999999999999;6.950000000000001
O100384;C10070;Fashion;EU;03/10/2025;67.87;64.93;0.3187;2.9399999999999977;31.869999999999997
O109378;C11702;Electronics;LATAM;03/10/2025;545.57;579.97;0.1999;-34.39999999999998;19.99
O103546;C10900;Fashion;Unknown;03/10/2025;143.64;115.96;0.1878;27.679999999999993;18.78
O102602;C11717;Fashion;Unknown;03/10/2025;83.43;76.2;0.2619;7.230000000000004;26.19
O110501;C11054;Fashion;Unknown;03/10/2025;87.95;78.9;0.2298;9.049999999999997;22.98
O105642;C11484;Sports;Unknown;04/10/2025;153.39;109.88;0.0496;43.50999999999999;4.96
O102865;C10077;Toys;APAC;04/10/2025;132.0;86.47;0.1067;45.53;10.67
O102878;C11916;Home & Kitchen;APAC;04/10/2025;356.22;267.57;0.0984;88.65000000000003;9.84
O105612;C11407;Beauty;APAC;04/10/2025;73.48;49.55;0.2267;23.930000000000007;22.67
O111642;C10666;Beauty;EU;04/10/2025;74.73;61.7;0.181;13.030000000000001;18.099999999999998
O104811;C10543;Beauty;LATAM;04/10/2025;61.52;35.55;0.0781;25.970000000000006;7.8100000000000005
O108244;C11310;Electronics;Unknown;04/10/2025;340.3;327.86;0.2043;12.439999999999998;20.43
O110910;C11355;Electronics;APAC;04/10/2025;280.47;265.51;0.134;14.960000000000036;13.4
O109206;C10807;Sports;EU;04/10/2025;161.52;131.83;0.1552;29.689999999999998;15.52
O107269;C11295;Home & Kitchen;APAC;04/10/2025;237.31;215.31;0.1543;22.0;15.43
O110160;C11851;Beauty;APAC;04/10/2025;97.94;55.56;0.1488;42.379999999999995;14.879999999999999
O105746;C10953;Toys;Unknown;04/10/2025;28.86;34.53;0.2438;-5.670000000000002;24.38
O100636;C10517;Fashion;APAC;04/10/2025;20.68;19.58;0.1726;1.1000000000000014;17.26
O100685;C11761;Beauty;LATAM;04/10/2025;74.13;45.91;0.1176;28.22;11.76
O100122;C11439;Sports;Unknown;04/10/2025;116.95;87.12;0.1205;29.83;12.049999999999999
O103890;C11248;Fashion;EU;05/10/2025;64.25;83.04;0.3644;-18.790000000000006;36.44
O102164;C12099;Home & Kitchen;Unknown;05/10/2025;46.53;34.88;0.1481;11.649999999999999;14.81
O104113;C12151;Beauty;Unknown;05/10/2025;84.7;59.08;0.1406;25.620000000000005;14.06
O101263;C11809;Beauty;Unknown;05/10/2025;43.15;33.32;0.0807;9.829999999999998;8.07
O103117;C11414;Electronics;LATAM;05/10/2025;150.75;157.73;0.2386;-6.97999999999999;23.86
O100741;C11677;Home & Kitchen;APAC;05/10/2025;281.42;269.89;0.2074;11.53000000000003;20.74
O109315;C10236;Home & Kitchen;Unknown;05/10/2025;232.9;191.77;0.1572;41.129999999999995;15.72
O103598;C10625;Home & Kitchen;Unknown;05/10/2025;266.97;179.13;0.0402;87.84000000000003;4.02
O105000;C10435;Electronics;Unknown;05/10/2025;344.52;341.63;0.1796;2.8899999999999864;17.96
O111454;C12191;Sports;Unknown;05/10/2025;247.72;179.66;0.1211;68.06;12.11
O105706;C10905;Home & Kitchen;EU;05/10/2025;187.17;154.21;0.1322;32.95999999999998;13.22
O111630;C11328;Toys;LATAM;05/10/2025;85.22;76.8;0.1134;8.420000000000002;11.34
O101872;C11327;Fashion;APAC;05/10/2025;88.63;73.73;0.1896;14.899999999999991;18.96
O102352;C11571;Home & Kitchen;EU;05/10/2025;211.04;195.2;0.1758;15.840000000000003;17.580000000000002
O108048;C11611;Toys;EU;05/10/2025;35.35;27.69;0.1565;7.66;15.65
O105971;C10530;Toys;Unknown;05/10/2025;158.51;104.78;0.081;53.72999999999999;8.1
O110856;C11421;Beauty;APAC;06/10/2025;50.61;42.08;0.1077;8.530000000000001;10.77
O104859;C11666;Toys;APAC;06/10/2025;63.02;51.91;0.1296;11.110000000000007;12.959999999999999
O106431;C11645;Electronics;Unknown;06/10/2025;393.5;400.04;0.2119;-6.5400000000000205;21.19
O110148;C11314;Beauty;EU;06/10/2025;48.87;27.63;0.1178;21.24;11.78
O108319;C10456;Electronics;Unknown;06/10/2025;297.44;307.75;0.1548;-10.310000000000002;15.479999999999999
O102130;C11579;Electronics;Unknown;06/10/2025;457.78;396.56;0.1628;61.21999999999997;16.28
O110703;C11656;Beauty;Unknown;06/10/2025;52.0;37.53;0.068;14.469999999999999;6.800000000000001
O101384;C10849;Toys;EU;06/10/2025;93.94;68.35;0.115;25.590000000000003;11.5
O107506;C10347;Electronics;EU;06/10/2025;360.66;499.08;0.3673;-138.41999999999996;36.730000000000004
O100210;C10574;Home & Kitchen;APAC;06/10/2025;272.65;218.85;0.1229;53.79999999999998;12.29
O101422;C11295;Beauty;APAC;06/10/2025;126.34;77.87;0.0897;48.47;8.97
O104697;C10195;Beauty;Unknown;06/10/2025;74.94;56.37;0.0874;18.57;8.74
O106158;C11700;Sports;APAC;06/10/2025;165.2;126.0;0.1139;39.19999999999999;11.39
O101321;C10604;Home & Kitchen;LATAM;06/10/2025;156.31;160.77;0.1248;-4.460000000000008;12.479999999999999
O102393;C10485;Toys;APAC;07/10/2025;52.96;26.29;0.2057;26.67;20.57
O106971;C11649;Electronics;EU;07/10/2025;415.37;470.82;0.2706;-55.44999999999999;27.060000000000002
O108451;C11920;Beauty;Unknown;07/10/2025;34.9;31.0;0.1268;3.8999999999999986;12.68
O111530;C11505;Fashion;EU;07/10/2025;96.82;96.08;0.3054;0.7399999999999949;30.54
O107018;C11021;Sports;EU;07/10/2025;177.42;158.08;0.2273;19.339999999999975;22.73
O103098;C10403;Sports;EU;07/10/2025;114.42;96.25;0.1935;18.17;19.35
O103128;C11109;Fashion;EU;07/10/2025;90.79;88.69;0.283;2.1000000000000085;28.299999999999997
O111580;C11668;Beauty;Unknown;07/10/2025;42.24;24.5;0.1499;17.740000000000002;14.99
O107624;C11933;Sports;EU;07/10/2025;280.54;238.56;0.1504;41.98000000000002;15.040000000000001
O110313;C10714;Beauty;EU;07/10/2025;92.46;65.6;0.0938;26.86;9.379999999999999
O101904;C10732;Beauty;Unknown;07/10/2025;69.04;46.29;0.2146;22.750000000000007;21.46
O100521;C10321;Fashion;EU;07/10/2025;58.59;64.32;0.294;-5.72999999999999;29.4
O102518;C10315;Electronics;Unknown;07/10/2025;378.82;358.79;0.1771;20.029999999999973;17.71
O103827;C11208;Toys;Unknown;07/10/2025;105.15;90.76;0.1632;14.39;16.32
O111650;C11091;Sports;LATAM;07/10/2025;179.97;148.03;0.1504;31.939999999999998;15.040000000000001
O100710;C11494;Electronics;Unknown;07/10/2025;259.25;224.62;0.0879;34.629999999999995;8.790000000000001
O111290;C11807;Toys;EU;07/10/2025;128.59;91.78;0.0777;36.81;7.7700000000000005
O104080;C11988;Toys;EU;07/10/2025;98.5;96.07;0.1555;2.430000000000007;15.55
O109997;C10777;Home & Kitchen;Unknown;07/10/2025;307.29;214.94;0.0701;92.35000000000002;7.01
O104792;C12136;Beauty;LATAM;07/10/2025;55.46;38.5;0.1726;16.96;17.26
O111602;C11759;Sports;APAC;07/10/2025;110.85;92.4;0.1872;18.44999999999999;18.72
O108105;C11203;Fashion;EU;07/10/2025;139.55;150.21;0.3478;-10.659999999999997;34.78
O109941;C11378;Toys;LATAM;08/10/2025;31.02;17.03;0.1622;13.989999999999998;16.220000000000002
O104240;C10738;Beauty;APAC;08/10/2025;76.76;46.73;0.1067;30.03000000000001;10.67
O109533;C11449;Electronics;EU;08/10/2025;214.8;250.03;0.2779;-35.22999999999999;27.79
O111214;C11046;Electronics;APAC;08/10/2025;180.64;206.37;0.3067;-25.730000000000018;30.669999999999998
O109347;C10618;Electronics;EU;08/10/2025;398.42;429.44;0.2289;-31.019999999999982;22.89
O101607;C11306;Electronics;APAC;08/10/2025;599.69;518.96;0.0944;80.73000000000002;9.44
O110987;C10711;Home & Kitchen;Unknown;08/10/2025;60.81;50.29;0.17;10.520000000000003;17.0
O104301;C11443;Toys;Unknown;08/10/2025;93.25;61.76;0.0696;31.490000000000002;6.959999999999999
O111937;C11365;Electronics;Unknown;08/10/2025;384.74;400.77;0.2376;-16.029999999999973;23.76
O108269;C11120;Electronics;EU;08/10/2025;256.16;328.97;0.3605;-72.81;36.05
O109922;C11543;Fashion;Unknown;08/10/2025;53.74;48.56;0.286;5.18;28.599999999999998
O101829;C12161;Electronics;EU;08/10/2025;287.72;336.02;0.2674;-48.299999999999955;26.740000000000002
O101373;C10924;Beauty;APAC;08/10/2025;37.91;39.07;0.1509;-1.1600000000000037;15.09
O101513;C10727;Fashion;Unknown;08/10/2025;131.41;109.46;0.2718;21.950000000000003;27.18
O103037;C10339;Beauty;LATAM;08/10/2025;57.23;46.42;0.1178;10.809999999999995;11.78
O105574;C11569;Toys;Unknown;08/10/2025;30.25;19.15;0.2078;11.100000000000001;20.78
O111826;C11214;Sports;Unknown;08/10/2025;289.86;225.02;0.1059;64.84;10.59
O102660;C10956;Electronics;EU;08/10/2025;307.12;379.03;0.3271;-71.90999999999997;32.71
O110384;C11635;Electronics;LATAM;08/10/2025;420.94;430.97;0.1953;-10.03000000000003;19.53
O104981;C12110;Beauty;EU;09/10/2025;31.38;20.37;0.1863;11.009999999999998;18.63
O101336;C11404;Sports;LATAM;09/10/2025;230.74;177.17;0.152;53.57000000000002;15.2
O110411;C10043;Electronics;EU;09/10/2025;532.22;580.94;0.2664;-48.72000000000003;26.640000000000004
O110071;C10435;Sports;Unknown;09/10/2025;79.0;64.06;0.15;14.939999999999998;15.0
O103261;C11054;Electronics;EU;09/10/2025;527.14;583.15;0.2517;-56.00999999999999;25.169999999999998
O108328;C10360;Electronics;Unknown;09/10/2025;308.45;237.82;0.0611;70.63;6.11
O102234;C11294;Home & Kitchen;Unknown;09/10/2025;88.01;64.25;0.1101;23.760000000000005;11.01
O109749;C11142;Fashion;Unknown;09/10/2025;96.95;82.83;0.1772;14.120000000000005;17.72
O104740;C10582;Home & Kitchen;APAC;09/10/2025;77.7;59.72;0.1783;17.980000000000004;17.83
O103899;C12034;Toys;EU;09/10/2025;119.04;77.59;0.0858;41.45;8.58
O100626;C10744;Sports;EU;09/10/2025;91.57;73.59;0.139;17.97999999999999;13.900000000000002
O111847;C10665;Beauty;Unknown;09/10/2025;61.52;36.68;0.0356;24.840000000000003;3.56
O101770;C10743;Toys;Unknown;09/10/2025;68.02;45.72;0.0962;22.299999999999997;9.62
O102785;C10258;Home & Kitchen;Unknown;09/10/2025;213.35;175.33;0.1302;38.01999999999998;13.020000000000001
O106057;C11325;Toys;Unknown;09/10/2025;126.72;92.84;0.1476;33.879999999999995;14.760000000000002
O106759;C12099;Home & Kitchen;Unknown;09/10/2025;206.01;184.96;0.1911;21.049999999999983;19.11
O110378;C10690;Sports;EU;09/10/2025;76.43;67.04;0.2133;9.39;21.33
O110837;C10325;Sports;Unknown;09/10/2025;295.37;227.96;0.1574;67.41;15.740000000000002
O100119;C10251;Home & Kitchen;LATAM;09/10/2025;195.84;193.84;0.1805;2.0;18.05
O102075;C10897;Electronics;Unknown;09/10/2025;394.52;348.29;0.0999;46.22999999999996;9.99
O111748;C10168;Sports;EU;09/10/2025;125.76;127.6;0.2325;-1.8399999999999892;23.25
O106621;C12053;Beauty;EU;09/10/2025;55.79;41.44;0.1207;14.350000000000001;12.07
O106940;C11794;Fashion;APAC;10/10/2025;116.42;89.66;0.21;26.760000000000005;21.0
O100156;C10277;Toys;APAC;10/10/2025;74.5;67.11;0.1725;7.390000000000001;17.25
O100969;C10079;Electronics;Unknown;10/10/2025;159.44;153.19;0.1818;6.25;18.18
O111298;C10616;Home & Kitchen;APAC;10/10/2025;64.66;46.38;0.098;18.279999999999994;9.8
O101016;C10844;Home & Kitchen;APAC;10/10/2025;103.86;81.88;0.0832;21.980000000000004;8.32
O103188;C10130;Home & Kitchen;Unknown;10/10/2025;180.51;153.65;0.0955;26.859999999999985;9.55
O111313;C12006;Fashion;Unknown;10/10/2025;119.7;88.83;0.1446;30.870000000000005;14.46
O109426;C10958;Electronics;Unknown;10/10/2025;418.72;387.34;0.1888;31.380000000000052;18.88
O108642;C11993;Beauty;EU;10/10/2025;32.97;25.09;0.1642;7.879999999999999;16.42
O110182;C10038;Electronics;APAC;10/10/2025;285.74;261.89;0.164;23.850000000000023;16.400000000000002
O107231;C11527;Beauty;Unknown;10/10/2025;53.51;28.55;0.067;24.959999999999997;6.7
O108496;C12147;Home & Kitchen;EU;10/10/2025;258.12;212.15;0.1451;45.97;14.510000000000002
O106728;C10276;Electronics;Unknown;10/10/2025;335.45;268.08;0.1149;67.37;11.49
O101361;C10147;Electronics;Unknown;10/10/2025;355.69;304.66;0.1439;51.02999999999997;14.39
O103589;C12001;Fashion;Unknown;10/10/2025;100.59;74.29;0.1799;26.299999999999997;17.990000000000002
O105332;C10859;Home & Kitchen;Unknown;11/10/2025;185.98;153.82;0.0975;32.16;9.75
O106015;C10243;Home & Kitchen;APAC;11/10/2025;320.85;298.27;0.1996;22.58000000000004;19.96
O107287;C10388;Fashion;Unknown;11/10/2025;143.09;131.12;0.1987;11.969999999999999;19.869999999999997
O104358;C11472;Fashion;Unknown;11/10/2025;108.14;79.96;0.2088;28.180000000000007;20.880000000000003
O101994;C11658;Sports;Unknown;11/10/2025;98.98;74.71;0.1174;24.27000000000001;11.74
O107809;C10823;Toys;EU;11/10/2025;86.99;58.68;0.0917;28.309999999999995;9.17
O104474;C11871;Toys;Unknown;11/10/2025;88.46;61.52;0.1527;26.93999999999999;15.27
O102007;C10335;Fashion;EU;11/10/2025;111.25;101.67;0.2387;9.579999999999998;23.87
O108556;C11972;Home & Kitchen;APAC;11/10/2025;247.1;178.2;0.0815;68.9;8.15
O101897;C11924;Home & Kitchen;Unknown;11/10/2025;220.5;186.02;0.1745;34.47999999999999;17.45
O100579;C10223;Beauty;EU;12/10/2025;76.04;60.43;0.1896;15.610000000000007;18.96
O108940;C10205;Toys;EU;12/10/2025;108.46;82.36;0.1377;26.099999999999994;13.77
O104110;C10006;Toys;EU;12/10/2025;96.54;75.62;0.1425;20.92;14.249999999999998
O111982;C11060;Home & Kitchen;Unknown;12/10/2025;88.0;69.08;0.029;18.92;2.9000000000000004
O111730;C11275;Sports;EU;12/10/2025;106.69;96.48;0.2158;10.209999999999994;21.58
O101353;C12013;Fashion;EU;12/10/2025;95.29;76.84;0.2446;18.450000000000003;24.46
O101676;C10329;Fashion;APAC;12/10/2025;91.26;70.93;0.1429;20.33;14.29
O101408;C10003;Home & Kitchen;APAC;12/10/2025;87.48;75.99;0.2025;11.490000000000009;20.25
O104166;C11017;Beauty;APAC;12/10/2025;86.37;53.73;0.1298;32.64000000000001;12.98
O107790;C12089;Home & Kitchen;APAC;12/10/2025;260.52;195.6;0.1002;64.91999999999999;10.02
O102112;C12011;Home & Kitchen;EU;12/10/2025;75.06;68.7;0.198;6.359999999999999;19.8
O108732;C10849;Electronics;LATAM;12/10/2025;312.28;317.19;0.202;-4.910000000000025;20.200000000000003
O101940;C10361;Sports;LATAM;12/10/2025;107.91;88.6;0.2164;19.310000000000002;21.64
O107823;C11043;Sports;EU;12/10/2025;187.93;167.51;0.1391;20.420000000000016;13.91
O100329;C11220;Home & Kitchen;LATAM;12/10/2025;111.07;137.13;0.2846;-26.060000000000002;28.46
O110958;C11449;Home & Kitchen;Unknown;12/10/2025;220.85;153.62;0.0335;67.22999999999999;3.35
O108558;C11292;Toys;APAC;12/10/2025;89.37;64.8;0.0932;24.570000000000007;9.32
O107161;C11684;Fashion;Unknown;12/10/2025;135.59;100.93;0.258;34.66;25.8
O102707;C10668;Electronics;LATAM;12/10/2025;339.88;339.59;0.2244;0.29000000000002046;22.439999999999998
O110622;C12188;Fashion;APAC;12/10/2025;119.3;74.35;0.1678;44.95;16.78
O107488;C10031;Sports;APAC;12/10/2025;94.01;63.56;0.1433;30.450000000000003;14.330000000000002
O109256;C11049;Fashion;Unknown;13/10/2025;59.04;43.11;0.1636;15.93;16.36
O101383;C11973;Electronics;EU;13/10/2025;312.31;329.5;0.266;-17.189999999999998;26.6
O106421;C10773;Home & Kitchen;EU;13/10/2025;118.55;100.56;0.1615;17.989999999999995;16.150000000000002
O111685;C10595;Home & Kitchen;Unknown;13/10/2025;188.45;167.38;0.1878;21.069999999999993;18.78
O110112;C10123;Electronics;Unknown;13/10/2025;306.07;274.97;0.1327;31.099999999999966;13.270000000000001
O101079;C11839;Fashion;EU;13/10/2025;48.86;57.71;0.3256;-8.850000000000001;32.56
O108320;C11463;Electronics;EU;13/10/2025;388.18;410.47;0.2129;-22.29000000000002;21.29
O104909;C11374;Electronics;Unknown;13/10/2025;525.78;502.63;0.21;23.149999999999977;21.0
O110324;C11102;Fashion;APAC;13/10/2025;111.22;83.9;0.1558;27.319999999999993;15.58
O101542;C10195;Toys;Unknown;14/10/2025;61.81;34.46;0.1411;27.35;14.11
O100043;C10779;Toys;LATAM;14/10/2025;116.4;73.65;0.1055;42.75;10.549999999999999
O111652;C11041;Home & Kitchen;APAC;14/10/2025;154.1;117.68;0.1699;36.41999999999999;16.99
O104463;C11442;Home & Kitchen;Unknown;14/10/2025;190.02;158.27;0.1145;31.75;11.450000000000001
O110326;C11909;Fashion;Unknown;14/10/2025;130.5;104.4;0.2047;26.099999999999994;20.47
O108158;C12050;Fashion;EU;14/10/2025;60.76;49.32;0.2756;11.439999999999998;27.560000000000002
O110184;C11837;Toys;LATAM;14/10/2025;134.12;116.69;0.1363;17.430000000000007;13.63
O107480;C11419;Sports;APAC;14/10/2025;153.21;129.17;0.2262;24.04000000000002;22.62
O108098;C10182;Electronics;Unknown;14/10/2025;284.73;286.55;0.1781;-1.8199999999999932;17.810000000000002
O103116;C11382;Electronics;Unknown;14/10/2025;736.83;731.75;0.1984;5.080000000000041;19.84
O111799;C10134;Electronics;Unknown;14/10/2025;350.49;335.65;0.151;14.840000000000032;15.1
O104345;C11105;Sports;Unknown;14/10/2025;261.51;204.85;0.1428;56.66;14.280000000000001
O108714;C11135;Beauty;EU;15/10/2025;109.03;76.14;0.1499;32.89;14.99
O109949;C11280;Fashion;Unknown;15/10/2025;100.4;80.74;0.1882;19.66000000000001;18.82
O111792;C10655;Home & Kitchen;Unknown;15/10/2025;72.95;66.3;0.1747;6.650000000000006;17.47
O107270;C10670;Home & Kitchen;APAC;15/10/2025;135.02;121.85;0.1524;13.170000000000016;15.24
O111218;C10646;Electronics;EU;15/10/2025;287.18;300.24;0.2927;-13.060000000000002;29.270000000000003
O101677;C10922;Fashion;EU;15/10/2025;158.62;121.2;0.169;37.42;16.900000000000002
O111851;C10372;Sports;EU;15/10/2025;134.38;116.5;0.18;17.879999999999995;18.0
O107273;C11808;Electronics;LATAM;15/10/2025;252.0;291.32;0.3185;-39.31999999999999;31.85
O104542;C12038;Toys;APAC;15/10/2025;114.04;67.77;0.0304;46.27000000000001;3.04
O104615;C10948;Fashion;EU;15/10/2025;140.12;120.58;0.2516;19.540000000000006;25.16
O108885;C11931;Home & Kitchen;Unknown;15/10/2025;233.22;187.45;0.1726;45.77000000000001;17.26
O103920;C12064;Home & Kitchen;Unknown;15/10/2025;154.47;136.66;0.1724;17.810000000000002;17.24
